Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2000,1,1,0,0,0,0,-2.6774047851562273
2000,1,1,0,30,0,0,-2.8152221679687273
2000,1,1,1,0,0,0,-2.9530395507812273
2000,1,1,1,30,0,0,-3.0672668457031023
2000,1,1,2,0,0,0,-3.1815246582031023
2000,1,1,2,30,0,0,-3.2616943359374773
2000,1,1,3,0,0,0,-3.3418334960937273
2000,1,1,3,30,0,0,-3.4802307128906023
2000,1,1,4,0,0,0,-3.6186584472656023
2000,1,1,4,30,0,0,-3.7793029785156023
2000,1,1,5,0,0,0,-3.9399169921874773
2000,1,1,5,30,0,0,-4.082281494140602
2000,1,1,6,0,0,0,-4.224615478515602
2000,1,1,6,30,0,0,-4.120458984374977
2000,1,1,7,0,0,0,-4.016302490234352
2000,1,1,7,30,11,125,-3.1042541503906023
2000,1,1,8,0,37,365,-2.1922058105468523
2000,1,1,8,30,50,549,-0.9101013183593523
2000,1,1,9,0,81,338,0.37200317382814774
2000,1,1,9,30,79,535,1.8361755371093977
2000,1,1,10,0,105,483,3.3003784179687727
2000,1,1,10,30,73,802,4.292535400390648
2000,1,1,11,0,128,490,5.284692382812523
2000,1,1,11,30,76,831,5.750787353515648
2000,1,1,12,0,76,832,6.216882324218773
2000,1,1,12,30,75,824,6.317559814453148
2000,1,1,13,0,73,808,6.418237304687523
2000,1,1,13,30,69,783,6.326348876953148
2000,1,1,14,0,64,746,6.234429931640648
2000,1,1,14,30,56,695,5.850244140625023
2000,1,1,15,0,46,627,5.466088867187523
2000,1,1,15,30,40,480,4.891656494140648
2000,1,1,16,0,0,0,4.317254638671898
2000,1,1,16,30,0,0,3.9876953125000227
2000,1,1,17,0,0,0,3.6581054687500227
2000,1,1,17,30,0,0,3.4519592285156477
2000,1,1,18,0,0,0,3.2458435058593977
2000,1,1,18,30,0,0,3.0704589843750227
2000,1,1,19,0,0,0,2.8950744628906477
2000,1,1,19,30,0,0,2.7954345703125227
2000,1,1,20,0,0,0,2.6957946777343977
2000,1,1,20,30,0,0,2.6559387207031477
2000,1,1,21,0,0,0,2.6160827636718977
2000,1,1,21,30,0,0,2.5382019042968977
2000,1,1,22,0,0,0,2.4603515625000227
2000,1,1,22,30,0,0,2.3538757324218977
2000,1,1,23,0,0,0,2.2473999023437727
2000,1,1,23,30,0,0,2.1517578125000227
2000,1,2,0,0,0,0,2.0560852050781477
2000,1,2,0,30,0,0,1.9723144531250227
2000,1,2,1,0,0,0,1.8885131835937727
2000,1,2,1,30,0,0,1.8228698730468977
2000,1,2,2,0,0,0,1.7572265625000227
2000,1,2,2,30,0,0,1.7103820800781477
2000,1,2,3,0,0,0,1.6635070800781477
2000,1,2,3,30,0,0,1.6126342773437727
2000,1,2,4,0,0,0,1.5617919921875227
2000,1,2,4,30,0,0,1.6001220703125227
2000,1,2,5,0,0,0,1.6384216308593977
2000,1,2,5,30,0,0,1.6272216796875227
2000,1,2,6,0,0,0,1.6160217285156477
2000,1,2,6,30,0,0,1.8295837402343977
2000,1,2,7,0,0,0,2.0431152343750227
2000,1,2,7,30,9,48,2.4543701171875227
2000,1,2,8,0,37,164,2.8655944824218977
2000,1,2,8,30,4,0,3.5029541015625227
2000,1,2,9,0,45,0,4.140283203125023
2000,1,2,9,30,40,0,4.883142089843773
2000,1,2,10,0,101,0,5.626000976562523
2000,1,2,10,30,62,0,6.396051025390648
2000,1,2,11,0,163,41,7.166131591796898
2000,1,2,11,30,179,92,7.750909423828148
2000,1,2,12,0,157,369,8.335687255859398
2000,1,2,12,30,143,3,8.859368896484398
2000,1,2,13,0,165,103,9.383081054687523
2000,1,2,13,30,149,105,9.652734375000023
2000,1,2,14,0,117,13,9.922418212890648
2000,1,2,14,30,102,160,9.750177001953148
2000,1,2,15,0,75,145,9.577905273437523
2000,1,2,15,30,47,110,9.072076416015648
2000,1,2,16,0,0,0,8.566217041015648
2000,1,2,16,30,0,0,8.339715576171898
2000,1,2,17,0,0,0,8.113214111328148
2000,1,2,17,30,0,0,8.069909667968773
2000,1,2,18,0,0,0,8.026574707031273
2000,1,2,18,30,0,0,8.041558837890648
2000,1,2,19,0,0,0,8.056542968750023
2000,1,2,19,30,0,0,8.180749511718773
2000,1,2,20,0,0,0,8.304986572265648
2000,1,2,20,30,0,0,8.462487792968773
2000,1,2,21,0,0,0,8.619958496093773
2000,1,2,21,30,0,0,8.770654296875023
2000,1,2,22,0,0,0,8.921319580078148
2000,1,2,22,30,0,0,9.028497314453148
2000,1,2,23,0,0,0,9.135705566406273
2000,1,2,23,30,0,0,9.194390869140648
2000,1,3,0,0,0,0,9.253076171875023
2000,1,3,0,30,0,0,9.274804687500023
2000,1,3,1,0,0,0,9.296563720703148
2000,1,3,1,30,0,0,9.286584472656273
2000,1,3,2,0,0,0,9.276635742187523
2000,1,3,2,30,0,0,9.226007080078148
2000,1,3,3,0,0,0,9.175378417968773
2000,1,3,3,30,0,0,9.116540527343773
2000,1,3,4,0,0,0,9.057733154296898
2000,1,3,4,30,0,0,8.971826171875023
2000,1,3,5,0,0,0,8.885949707031273
2000,1,3,5,30,0,0,8.863641357421898
2000,1,3,6,0,0,0,8.841333007812523
2000,1,3,6,30,0,0,8.865777587890648
2000,1,3,7,0,0,0,8.890222167968773
2000,1,3,7,30,8,3,9.154504394531273
2000,1,3,8,0,36,50,9.418817138671898
2000,1,3,8,30,59,0,9.944390869140648
2000,1,3,9,0,83,1,10.469995117187523
2000,1,3,9,30,121,88,11.041619873046898
2000,1,3,10,0,141,212,11.613275146484398
2000,1,3,10,30,142,17,12.109796142578148
2000,1,3,11,0,151,371,12.606317138671898
2000,1,3,11,30,180,202,12.763208007812523
2000,1,3,12,0,181,198,12.920098876953148
2000,1,3,12,30,155,357,12.832757568359398
2000,1,3,13,0,134,419,12.745416259765648
2000,1,3,13,30,138,292,12.334680175781273
2000,1,3,14,0,114,1,11.923944091796898
2000,1,3,14,30,99,20,11.140557861328148
2000,1,3,15,0,74,7,10.357202148437523
2000,1,3,15,30,45,0,9.892449951171898
2000,1,3,16,0,0,0,9.427697753906273
2000,1,3,16,30,0,0,9.140069580078148
2000,1,3,17,0,0,0,8.852441406250023
2000,1,3,17,30,0,0,8.474481201171898
2000,1,3,18,0,0,0,8.096520996093773
2000,1,3,18,30,0,0,7.723382568359398
2000,1,3,19,0,0,0,7.350274658203148
2000,1,3,19,30,0,0,7.028924560546898
2000,1,3,20,0,0,0,6.707574462890648
2000,1,3,20,30,0,0,6.463830566406273
2000,1,3,21,0,0,0,6.220117187500023
2000,1,3,21,30,0,0,6.049279785156273
2000,1,3,22,0,0,0,5.878472900390648
2000,1,3,22,30,0,0,5.783288574218773
2000,1,3,23,0,0,0,5.688073730468773
2000,1,3,23,30,0,0,5.644036865234398
2000,1,4,0,0,0,0,5.600000000000023
2000,1,4,0,30,0,0,5.621148681640648
2000,1,4,1,0,0,0,5.642266845703148
2000,1,4,1,30,0,0,5.700677490234398
2000,1,4,2,0,0,0,5.759118652343773
2000,1,4,2,30,0,0,5.848840332031273
2000,1,4,3,0,0,0,5.938562011718773
2000,1,4,3,30,0,0,6.015771484375023
2000,1,4,4,0,0,0,6.092950439453148
2000,1,4,4,30,0,0,6.215570068359398
2000,1,4,5,0,0,0,6.338189697265648
2000,1,4,5,30,0,0,6.600946044921898
2000,1,4,6,0,0,0,6.863702392578148
2000,1,4,6,30,0,0,7.317468261718773
2000,1,4,7,0,0,0,7.771234130859398
2000,1,4,7,30,1,0,8.458093261718773
2000,1,4,8,0,7,0,9.144982910156273
2000,1,4,8,30,13,0,9.972375488281273
2000,1,4,9,0,52,0,10.799798583984398
2000,1,4,9,30,54,0,11.536157226562523
2000,1,4,10,0,61,0,12.272515869140648
2000,1,4,10,30,51,0,12.774133300781273
2000,1,4,11,0,55,0,13.275720214843773
2000,1,4,11,30,57,0,13.575341796875023
2000,1,4,12,0,124,0,13.874993896484398
2000,1,4,12,30,121,0,13.946893310546898
2000,1,4,13,0,113,0,14.018823242187523
2000,1,4,13,30,72,0,13.951043701171898
2000,1,4,14,0,111,0,13.883264160156273
2000,1,4,14,30,49,0,13.732446289062523
2000,1,4,15,0,77,41,13.581628417968773
2000,1,4,15,30,50,5,13.527978515625023
2000,1,4,16,0,0,0,13.474328613281273
2000,1,4,16,30,0,0,13.484796142578148
2000,1,4,17,0,0,0,13.495263671875023
2000,1,4,17,30,0,0,13.512902832031273
2000,1,4,18,0,0,0,13.530541992187523
2000,1,4,18,30,0,0,13.483605957031273
2000,1,4,19,0,0,0,13.436669921875023
2000,1,4,19,30,0,0,13.295495605468773
2000,1,4,20,0,0,0,13.154321289062523
2000,1,4,20,30,0,0,12.880090332031273
2000,1,4,21,0,0,0,12.605828857421898
2000,1,4,21,30,0,0,12.178521728515648
2000,1,4,22,0,0,0,11.751214599609398
2000,1,4,22,30,0,0,10.959497070312523
2000,1,4,23,0,0,0,10.167779541015648
2000,1,4,23,30,0,0,8.891870117187523
2000,1,5,0,0,0,0,7.615960693359398
2000,1,5,0,30,0,0,6.004998779296898
2000,1,5,1,0,0,0,4.394036865234398
2000,1,5,1,30,0,0,3.3798156738281477
2000,1,5,2,0,0,0,2.3655944824218977
2000,1,5,2,30,0,0,1.8497863769531477
2000,1,5,3,0,0,0,1.3340087890625227
2000,1,5,3,30,0,0,1.1365295410156477
2000,1,5,4,0,0,0,0.9390808105468977
2000,1,5,4,30,0,0,0.5956359863281477
2000,1,5,5,0,0,0,0.25222167968752274
2000,1,5,5,30,0,0,-0.22135009765622726
2000,1,5,6,0,0,0,-0.6949218749999773
