Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2005,1,1,0,0,0,0,5.230645751953148
2005,1,1,0,30,0,0,5.082788085937523
2005,1,1,1,0,0,0,4.934930419921898
2005,1,1,1,30,0,0,4.805230712890648
2005,1,1,2,0,0,0,4.675531005859398
2005,1,1,2,30,0,0,4.609002685546898
2005,1,1,3,0,0,0,4.542504882812523
2005,1,1,3,30,0,0,4.498559570312523
2005,1,1,4,0,0,0,4.454644775390648
2005,1,1,4,30,0,0,4.480615234375023
2005,1,1,5,0,0,0,4.506585693359398
2005,1,1,5,30,0,0,4.588983154296898
2005,1,1,6,0,0,0,4.671411132812523
2005,1,1,6,30,0,0,4.933740234375023
2005,1,1,7,0,0,0,5.196099853515648
2005,1,1,7,30,11,119,5.878411865234398
2005,1,1,8,0,37,355,6.560723876953148
2005,1,1,8,30,49,539,7.137841796875023
2005,1,1,9,0,58,649,7.714990234375023
2005,1,1,9,30,65,720,7.930017089843773
2005,1,1,10,0,69,769,8.145043945312523
2005,1,1,10,30,73,801,8.060113525390648
2005,1,1,11,0,75,822,7.975213623046898
2005,1,1,11,30,76,832,7.936120605468773
2005,1,1,12,0,152,397,7.897027587890648
2005,1,1,12,30,75,828,8.017480468750023
2005,1,1,13,0,73,813,8.137963867187523
2005,1,1,13,30,110,469,8.086938476562523
2005,1,1,14,0,64,751,8.035943603515648
2005,1,1,14,30,57,700,7.387628173828148
2005,1,1,15,0,46,633,6.739343261718773
2005,1,1,15,30,27,592,5.891412353515648
2005,1,1,16,0,0,0,5.043450927734398
2005,1,1,16,30,0,0,4.530694580078148
2005,1,1,17,0,0,0,4.017907714843773
2005,1,1,17,30,0,0,3.5790039062500227
2005,1,1,18,0,0,0,3.1401000976562727
2005,1,1,18,30,0,0,2.6966491699218977
2005,1,1,19,0,0,0,2.2531982421875227
2005,1,1,19,30,0,0,1.8232360839843977
2005,1,1,20,0,0,0,1.3932739257812727
2005,1,1,20,30,0,0,0.9780212402343977
2005,1,1,21,0,0,0,0.5627685546875227
2005,1,1,21,30,0,0,0.17928466796877274
