Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2006,1,1,0,0,0,0,-0.39078369140622726
2006,1,1,0,30,0,0,-0.43228759765622726
2006,1,1,1,0,0,0,-0.47376098632810226
2006,1,1,1,30,0,0,-0.5426696777343523
2006,1,1,2,0,0,0,-0.6115478515624773
2006,1,1,2,30,0,0,-0.7188781738281023
2006,1,1,3,0,0,0,-0.8262084960937273
2006,1,1,3,30,0,0,-1.0105957031249773
2006,1,1,4,0,0,0,-1.1949829101562273
2006,1,1,4,30,0,0,-1.4116271972656023
2006,1,1,5,0,0,0,-1.6283020019531023
2006,1,1,5,30,0,0,-1.8805908203124773
2006,1,1,6,0,0,0,-2.1328796386718523
2006,1,1,6,30,0,0,-2.2852539062499773
2006,1,1,7,0,0,0,-2.4375976562499773
2006,1,1,7,30,11,125,-2.3334411621093523
2006,1,1,8,0,37,364,-2.2292541503906023
2006,1,1,8,30,16,0,-2.0533813476562273
2006,1,1,9,0,7,0,-1.8775390624999773
2006,1,1,9,30,10,0,-1.5748657226562273
2006,1,1,10,0,35,0,-1.2722229003906023
2006,1,1,10,30,83,0,-1.0013183593749773
2006,1,1,11,0,86,0,-0.7304138183593523
2006,1,1,11,30,89,0,-0.43366088867185226
2006,1,1,12,0,91,0,-0.13690795898435226
2006,1,1,12,30,88,0,-0.06918945312497726
2006,1,1,13,0,128,0,-0.0014404296874772626
2006,1,1,13,30,69,0,-0.04776611328122726
2006,1,1,14,0,73,0,-0.09409179687497726
2006,1,1,14,30,65,0,-0.34714355468747726
2006,1,1,15,0,57,0,-0.6001953124999773
2006,1,1,15,30,26,604,-1.1920532226562273
2006,1,1,16,0,0,0,-1.7839416503906023
2006,1,1,16,30,0,0,-1.8094238281249773
2006,1,1,17,0,0,0,-1.8349365234374773
2006,1,1,17,30,0,0,-1.6071838378906023
2006,1,1,18,0,0,0,-1.3794311523437273
2006,1,1,18,30,0,0,-1.2709106445312273
2006,1,1,19,0,0,0,-1.1623901367187273
2006,1,1,19,30,0,0,-1.1706604003906023
2006,1,1,20,0,0,0,-1.1789001464843523
2006,1,1,20,30,0,0,-1.2138122558593523
2006,1,1,21,0,0,0,-1.2486938476562273
2006,1,1,21,30,0,0,-1.0757507324218523
2006,1,1,22,0,0,0,-0.9028076171874773
2006,1,1,22,30,0,0,-0.7845214843749773
2006,1,1,23,0,0,0,-0.6662048339843523
2006,1,1,23,30,0,0,-0.6177734374999773
2006,1,2,0,0,0,0,-0.5693115234374773
2006,1,2,0,30,0,0,-0.5293334960937273
2006,1,2,1,0,0,0,-0.48932495117185226
2006,1,2,1,30,0,0,-0.44333496093747726
2006,1,2,2,0,0,0,-0.39731445312497726
2006,1,2,2,30,0,0,-0.33884277343747726
2006,1,2,3,0,0,0,-0.28037109374997726
2006,1,2,3,30,0,0,-0.18900146484372726
2006,1,2,4,0,0,0,-0.09760131835935226
2006,1,2,4,30,0,0,-0.03348388671872726
2006,1,2,5,0,0,0,0.030664062500022737
2006,1,2,5,30,0,0,0.011529541015647737
2006,1,2,6,0,0,0,-0.007604980468727263
2006,1,2,6,30,0,0,0.008508300781272737
2006,1,2,7,0,0,0,0.024621582031272737
2006,1,2,7,30,11,120,0.26003417968752274
2006,1,2,8,0,36,354,0.49541625976564774
2006,1,2,8,30,60,1,0.7989440917968977
2006,1,2,9,0,95,123,1.1024719238281477
2006,1,2,9,30,79,0,1.5371948242187727
2006,1,2,10,0,107,0,1.9719482421875227
2006,1,2,10,30,89,0,2.4173828125000227
2006,1,2,11,0,168,60,2.8627868652343977
2006,1,2,11,30,176,58,3.1534362792968977
2006,1,2,12,0,181,184,3.4440551757812727
2006,1,2,12,30,163,35,3.4907470703125227
2006,1,2,13,0,126,0,3.5374389648437727
2006,1,2,13,30,121,0,3.3111206054687727
2006,1,2,14,0,120,262,3.0848022460937727
2006,1,2,14,30,98,233,2.5897766113281477
2006,1,2,15,0,76,67,2.0947204589843977
2006,1,2,15,30,49,32,1.8068176269531477
2006,1,2,16,0,0,0,1.5189147949218977
2006,1,2,16,30,0,0,1.5492797851562727
2006,1,2,17,0,0,0,1.5796447753906477
2006,1,2,17,30,0,0,1.5484558105468977
2006,1,2,18,0,0,0,1.5172668457031477
2006,1,2,18,30,0,0,1.4084716796875227
2006,1,2,19,0,0,0,1.2996459960937727
2006,1,2,19,30,0,0,1.1607299804687727
2006,1,2,20,0,0,0,1.0218444824218977
2006,1,2,20,30,0,0,0.8754516601562727
2006,1,2,21,0,0,0,0.7290588378906477
2006,1,2,21,30,0,0,0.5823303222656477
2006,1,2,22,0,0,0,0.43557128906252274
2006,1,2,22,30,0,0,0.45586547851564774
2006,1,2,23,0,0,0,0.47612915039064774
2006,1,2,23,30,0,0,0.5159545898437727
2006,1,3,0,0,0,0,0.5557800292968977
2006,1,3,0,30,0,0,0.5705810546875227
2006,1,3,1,0,0,0,0.5853515625000227
2006,1,3,1,30,0,0,0.5752197265625227
2006,1,3,2,0,0,0,0.5650878906250227
2006,1,3,2,30,0,0,0.5727783203125227
2006,1,3,3,0,0,0,0.5804687500000227
2006,1,3,3,30,0,0,0.6194091796875227
2006,1,3,4,0,0,0,0.6583190917968977
2006,1,3,4,30,0,0,0.7018066406250227
2006,1,3,5,0,0,0,0.7452941894531477
2006,1,3,5,30,0,0,0.7866760253906477
2006,1,3,6,0,0,0,0.8280578613281477
2006,1,3,6,30,0,0,0.8503662109375227
2006,1,3,7,0,0,0,0.8727050781250227
2006,1,3,7,30,8,6,0.9405151367187727
2006,1,3,8,0,36,54,1.0082946777343977
2006,1,3,8,30,15,0,1.1450439453125227
2006,1,3,9,0,15,0,1.2817932128906477
2006,1,3,9,30,36,0,1.3949829101562727
2006,1,3,10,0,87,0,1.5082031250000227
2006,1,3,10,30,148,28,1.5917602539062727
2006,1,3,11,0,110,0,1.6753173828125227
2006,1,3,11,30,54,0,1.6918884277343977
2006,1,3,12,0,46,0,1.7084899902343977
2006,1,3,12,30,13,0,1.6523071289062727
2006,1,3,13,0,74,0,1.5961547851562727
2006,1,3,13,30,52,0,1.4819274902343977
2006,1,3,14,0,44,0,1.3677001953125227
2006,1,3,14,30,13,0,1.2002502441406477
2006,1,3,15,0,28,0,1.0328002929687727
2006,1,3,15,30,17,0,0.8212829589843977
2006,1,3,16,0,0,0,0.6097656250000227
2006,1,3,16,30,0,0,0.46865234375002274
2006,1,3,17,0,0,0,0.32753906250002274
2006,1,3,17,30,0,0,0.19906005859377274
2006,1,3,18,0,0,0,0.07058105468752274
2006,1,3,18,30,0,0,-0.03677978515622726
2006,1,3,19,0,0,0,-0.14414062499997726
2006,1,3,19,30,0,0,-0.29004516601560226
2006,1,3,20,0,0,0,-0.43598022460935226
2006,1,3,20,30,0,0,-0.6316894531249773
2006,1,3,21,0,0,0,-0.8273681640624773
2006,1,3,21,30,0,0,-1.0287841796874773
2006,1,3,22,0,0,0,-1.2302001953124773
2006,1,3,22,30,0,0,-1.3567565917968523
2006,1,3,23,0,0,0,-1.4833129882812273
2006,1,3,23,30,0,0,-1.5583862304687273
2006,1,4,0,0,0,0,-1.6334289550781023
2006,1,4,0,30,0,0,-1.7060607910156023
2006,1,4,1,0,0,0,-1.7786926269531023
2006,1,4,1,30,0,0,-1.8730529785156023
2006,1,4,2,0,0,0,-1.9674133300781023
2006,1,4,2,30,0,0,-2.0736450195312273
2006,1,4,3,0,0,0,-2.1798767089843523
2006,1,4,3,30,0,0,-2.2673400878906023
2006,1,4,4,0,0,0,-2.3548339843749773
2006,1,4,4,30,0,0,-2.4479736328124773
2006,1,4,5,0,0,0,-2.5411132812499773
2006,1,4,5,30,0,0,-2.6756958007812273
2006,1,4,6,0,0,0,-2.8102478027343523
2006,1,4,6,30,0,0,-2.8971313476562273
2006,1,4,7,0,0,0,-2.9840148925781023
2006,1,4,7,30,11,134,-2.6747192382812273
2006,1,4,8,0,22,0,-2.3654235839843523
2006,1,4,8,30,48,0,-1.8027099609374773
2006,1,4,9,0,96,103,-1.2399963378906023
2006,1,4,9,30,120,66,-0.6587585449218523
2006,1,4,10,0,134,32,-0.07752075195310226
2006,1,4,10,30,130,0,0.28579101562502274
2006,1,4,11,0,114,0,0.6491333007812727
2006,1,4,11,30,167,33,0.8607727050781477
2006,1,4,12,0,169,32,1.0724121093750227
2006,1,4,12,30,164,32,1.1962219238281477
2006,1,4,13,0,69,0,1.3200012207031477
2006,1,4,13,30,94,0,1.1529174804687727
2006,1,4,14,0,69,0,0.9858337402343977
2006,1,4,14,30,100,17,0.6115966796875227
2006,1,4,15,0,67,325,0.23732910156252274
2006,1,4,15,30,46,265,-0.31387939453122726
2006,1,4,16,0,0,0,-0.8650573730468523
2006,1,4,16,30,0,0,-0.8566650390624773
2006,1,4,17,0,0,0,-0.8482727050781023
2006,1,4,17,30,0,0,-0.7976135253906023
2006,1,4,18,0,0,0,-0.7469543457031023
2006,1,4,18,30,0,0,-0.7984985351562273
2006,1,4,19,0,0,0,-0.8500122070312273
2006,1,4,19,30,0,0,-0.8918823242187273
2006,1,4,20,0,0,0,-0.9337219238281023
2006,1,4,20,30,0,0,-0.9374145507812273
2006,1,4,21,0,0,0,-0.9411071777343523
2006,1,4,21,30,0,0,-0.8014587402343523
2006,1,4,22,0,0,0,-0.6618103027343523
2006,1,4,22,30,0,0,-0.5611328124999773
2006,1,4,23,0,0,0,-0.46042480468747726
2006,1,4,23,30,0,0,-0.5165161132812273
2006,1,5,0,0,0,0,-0.5726074218749773
2006,1,5,0,30,0,0,-0.6540283203124773
2006,1,5,1,0,0,0,-0.7354492187499773
2006,1,5,1,30,0,0,-0.7924560546874773
2006,1,5,2,0,0,0,-0.8494323730468523
2006,1,5,2,30,0,0,-0.8750976562499773
2006,1,5,3,0,0,0,-0.9007629394531023
2006,1,5,3,30,0,0,-0.8716796874999773
2006,1,5,4,0,0,0,-0.8425964355468523
2006,1,5,4,30,0,0,-0.8307250976562273
2006,1,5,5,0,0,0,-0.8188842773437273
2006,1,5,5,30,0,0,-0.8805297851562273
2006,1,5,6,0,0,0,-0.9421447753906023
2006,1,5,6,30,0,0,-0.9471801757812273
2006,1,5,7,0,0,0,-0.9522460937499773
2006,1,5,7,30,4,0,-0.6841186523437273
2006,1,5,8,0,20,0,-0.41599121093747726
2006,1,5,8,30,11,0,-0.011846923828102263
2006,1,5,9,0,10,0,0.39232788085939774
2006,1,5,9,30,16,0,0.8376403808593977
2006,1,5,10,0,66,0,1.2829833984375227
2006,1,5,10,30,34,0,1.6633850097656477
2006,1,5,11,0,46,0,2.0437866210937727
2006,1,5,11,30,81,0,2.2943969726562727
2006,1,5,12,0,24,0,2.5450378417968977
2006,1,5,12,30,16,0,2.6360717773437727
2006,1,5,13,0,15,0,2.7271362304687727
2006,1,5,13,30,91,0,2.6413513183593977
2006,1,5,14,0,78,0,2.5555664062500227
2006,1,5,14,30,110,107,2.2635742187500227
2006,1,5,15,0,80,101,1.9716125488281477
2006,1,5,15,30,30,585,1.7135253906250227
2006,1,5,16,0,61,0,1.4554687500000227
2006,1,5,16,30,0,0,1.2839294433593977
2006,1,5,17,0,0,0,1.1123901367187727
2006,1,5,17,30,0,0,0.9704223632812727
2006,1,5,18,0,0,0,0.8284851074218977
2006,1,5,18,30,0,0,0.6964355468750227
2006,1,5,19,0,0,0,0.5644165039062727
2006,1,5,19,30,0,0,0.49410400390627274
2006,1,5,20,0,0,0,0.42379150390627274
2006,1,5,20,30,0,0,0.22490844726564774
2006,1,5,21,0,0,0,0.026055908203147737
2006,1,5,21,30,0,0,-0.15262451171872726
2006,1,5,22,0,0,0,-0.33127441406247726
2006,1,5,22,30,0,0,-0.36795654296872726
2006,1,5,23,0,0,0,-0.40463867187497726
2006,1,5,23,30,0,0,-0.43073120117185226
2006,1,6,0,0,0,0,-0.45679321289060226
2006,1,6,0,30,0,0,-0.44351806640622726
2006,1,6,1,0,0,0,-0.43021240234372726
2006,1,6,1,30,0,0,-0.5172485351562273
2006,1,6,2,0,0,0,-0.6042541503906023
2006,1,6,2,30,0,0,-0.7713378906249773
2006,1,6,3,0,0,0,-0.9383911132812273
2006,1,6,3,30,0,0,-1.0349487304687273
2006,1,6,4,0,0,0,-1.1314758300781023
2006,1,6,4,30,0,0,-1.2171691894531023
2006,1,6,5,0,0,0,-1.3028625488281023
2006,1,6,5,30,0,0,-1.2414611816406023
2006,1,6,6,0,0,0,-1.1800292968749773
2006,1,6,6,30,0,0,-0.9394592285156023
2006,1,6,7,0,0,0,-0.6988586425781023
2006,1,6,7,30,3,0,0.029016113281272737
2006,1,6,8,0,18,0,0.7568908691406477
2006,1,6,8,30,27,0,1.3482299804687727
2006,1,6,9,0,40,0,1.9395690917968977
2006,1,6,9,30,37,0,2.5417419433593977
2006,1,6,10,0,67,0,3.1438842773437727
2006,1,6,10,30,34,0,3.3266540527343977
2006,1,6,11,0,73,0,3.5094238281250227
2006,1,6,11,30,81,0,3.4598327636718977
2006,1,6,12,0,81,0,3.4102722167968977
2006,1,6,12,30,86,0,3.2474914550781477
2006,1,6,13,0,72,0,3.0847412109375227
2006,1,6,13,30,65,0,2.7051940917968977
2006,1,6,14,0,45,0,2.3256774902343977
2006,1,6,14,30,41,0,1.8130737304687727
2006,1,6,15,0,52,0,1.3005004882812727
2006,1,6,15,30,32,0,0.8604675292968977
2006,1,6,16,0,17,0,0.42043457031252274
2006,1,6,16,30,0,0,0.24767456054689774
2006,1,6,17,0,0,0,0.07491455078127274
2006,1,6,17,30,0,0,-0.09308471679685226
2006,1,6,18,0,0,0,-0.26108398437497726
2006,1,6,18,30,0,0,-0.49973144531247726
2006,1,6,19,0,0,0,-0.7383483886718523
2006,1,6,19,30,0,0,-1.0635437011718523
2006,1,6,20,0,0,0,-1.3887084960937273
2006,1,6,20,30,0,0,-1.8912109374999773
2006,1,6,21,0,0,0,-2.3936828613281023
2006,1,6,21,30,0,0,-2.8924621582031023
2006,1,6,22,0,0,0,-3.3912414550781023
2006,1,6,22,30,0,0,-3.7732604980468523
2006,1,6,23,0,0,0,-4.155310058593727
2006,1,6,23,30,0,0,-4.467138671874977
2006,1,7,0,0,0,0,-4.778967285156227
2006,1,7,0,30,0,0,-5.019812011718727
2006,1,7,1,0,0,0,-5.260656738281227
2006,1,7,1,30,0,0,-5.474157714843727
2006,1,7,2,0,0,0,-5.687658691406227
2006,1,7,2,30,0,0,-5.887548828124977
2006,1,7,3,0,0,0,-6.087438964843727
2006,1,7,3,30,0,0,-6.268225097656227
2006,1,7,4,0,0,0,-6.449041748046852
2006,1,7,4,30,0,0,-6.584906005859352
2006,1,7,5,0,0,0,-6.720770263671852
2006,1,7,5,30,0,0,-6.817602539062477
2006,1,7,6,0,0,0,-6.914434814453102
2006,1,7,6,30,0,0,-6.866217041015602
2006,1,7,7,0,0,0,-6.817968749999977
2006,1,7,7,30,12,146,-6.307592773437477
2006,1,7,8,0,39,404,-5.797186279296852
2006,1,7,8,30,51,594,-5.124487304687477
2006,1,7,9,0,60,703,-4.451757812499977
2006,1,7,9,30,66,772,-3.8131774902343523
2006,1,7,10,0,71,818,-3.1745971679687273
2006,1,7,10,30,74,849,-2.6216796874999773
2006,1,7,11,0,77,869,-2.0687927246093523
2006,1,7,11,30,78,879,-1.6566223144531023
2006,1,7,12,0,78,881,-1.2444824218749773
2006,1,7,12,30,77,876,-1.0422119140624773
2006,1,7,13,0,74,862,-0.8399108886718523
2006,1,7,13,30,71,839,-0.8945678710937273
2006,1,7,14,0,66,805,-0.9492248535156023
2006,1,7,14,30,59,758,-1.3396362304687273
2006,1,7,15,0,49,695,-1.7300781249999773
2006,1,7,15,30,32,641,-2.3692382812499773
2006,1,7,16,0,30,525,-3.0084289550781023
2006,1,7,16,30,0,0,-3.1711181640624773
2006,1,7,17,0,0,0,-3.3338378906249773
2006,1,7,17,30,0,0,-3.3307250976562273
2006,1,7,18,0,0,0,-3.3276123046874773
2006,1,7,18,30,0,0,-3.2238220214843523
2006,1,7,19,0,0,0,-3.1200012207031023
2006,1,7,19,30,0,0,-3.1658996582031023
2006,1,7,20,0,0,0,-3.2117675781249773
2006,1,7,20,30,0,0,-3.4160827636718523
2006,1,7,21,0,0,0,-3.6204284667968523
2006,1,7,21,30,0,0,-3.7289794921874773
2006,1,7,22,0,0,0,-3.8375610351562273
2006,1,7,22,30,0,0,-3.8694824218749773
2006,1,7,23,0,0,0,-3.9014038085937273
2006,1,7,23,30,0,0,-3.9501708984374773
2006,1,8,0,0,0,0,-3.9989074707031023
2006,1,8,0,30,0,0,-3.9944824218749773
2006,1,8,1,0,0,0,-3.9900268554687273
2006,1,8,1,30,0,0,-3.9590515136718523
2006,1,8,2,0,0,0,-3.9280761718749773
2006,1,8,2,30,0,0,-3.9955810546874773
2006,1,8,3,0,0,0,-4.063055419921852
2006,1,8,3,30,0,0,-4.017584228515602
2006,1,8,4,0,0,0,-3.9721130371093523
2006,1,8,4,30,0,0,-3.9170288085937273
2006,1,8,5,0,0,0,-3.8619140624999773
2006,1,8,5,30,0,0,-3.9034790039062273
2006,1,8,6,0,0,0,-3.9450439453124773
2006,1,8,6,30,0,0,-3.4845642089843523
2006,1,8,7,0,0,0,-3.0240844726562273
2006,1,8,7,30,3,0,-2.1490539550781023
2006,1,8,8,0,16,0,-1.2740234374999773
2006,1,8,8,30,50,0,-0.5943664550781023
2006,1,8,9,0,53,0,0.08529052734377274
2006,1,8,9,30,82,0,0.7311340332031477
2006,1,8,10,0,98,0,1.3770080566406477
2006,1,8,10,30,57,0,1.7875000000000227
2006,1,8,11,0,61,0,2.1979919433593977
2006,1,8,11,30,74,0,2.4081665039062727
2006,1,8,12,0,91,0,2.6183410644531477
2006,1,8,12,30,89,0,2.7095886230468977
2006,1,8,13,0,173,113,2.8008056640625227
2006,1,8,13,30,156,146,2.6322265625000227
2006,1,8,14,0,66,772,2.4636169433593977
2006,1,8,14,30,59,727,1.9757019042968977
2006,1,8,15,0,49,664,1.4877868652343977
2006,1,8,15,30,33,604,0.9865661621093977
2006,1,8,16,0,31,463,0.48534545898439774
2006,1,8,16,30,0,0,0.33498535156252274
2006,1,8,17,0,0,0,0.18462524414064774
2006,1,8,17,30,0,0,-0.16898193359372726
2006,1,8,18,0,0,0,-0.5225585937499773
2006,1,8,18,30,0,0,-0.5885681152343523
2006,1,8,19,0,0,0,-0.6545471191406023
2006,1,8,19,30,0,0,-0.5545715332031023
2006,1,8,20,0,0,0,-0.45459594726560226
2006,1,8,20,30,0,0,-0.39804687499997726
2006,1,8,21,0,0,0,-0.34146728515622726
2006,1,8,21,30,0,0,-0.29529418945310226
2006,1,8,22,0,0,0,-0.24912109374997726
2006,1,8,22,30,0,0,-0.28330078124997726
2006,1,8,23,0,0,0,-0.31751098632810226
2006,1,8,23,30,0,0,-0.31934204101560226
2006,1,9,0,0,0,0,-0.32117309570310226
2006,1,9,0,30,0,0,-0.28351440429685226
2006,1,9,1,0,0,0,-0.24585571289060226
2006,1,9,1,30,0,0,-0.20932617187497726
2006,1,9,2,0,0,0,-0.17282714843747726
2006,1,9,2,30,0,0,-0.13132324218747726
2006,1,9,3,0,0,0,-0.08981933593747726
2006,1,9,3,30,0,0,0.004052734375022737
2006,1,9,4,0,0,0,0.09792480468752274
2006,1,9,4,30,0,0,0.18514404296877274
2006,1,9,5,0,0,0,0.27236328125002274
2006,1,9,5,30,0,0,0.29433593750002274
2006,1,9,6,0,0,0,0.31630859375002274
2006,1,9,6,30,0,0,0.5384460449218977
2006,1,9,7,0,0,0,0.7606140136718977
2006,1,9,7,30,4,0,1.2807250976562727
2006,1,9,8,0,23,0,1.8008361816406477
2006,1,9,8,30,49,539,2.3604980468750227
2006,1,9,9,0,58,645,2.9201599121093977
2006,1,9,9,30,65,713,3.3927856445312727
2006,1,9,10,0,122,3,3.8654113769531477
2006,1,9,10,30,155,39,4.290551757812523
2006,1,9,11,0,75,811,4.715692138671898
2006,1,9,11,30,76,821,5.120446777343773
2006,1,9,12,0,76,822,5.525231933593773
2006,1,9,12,30,75,817,5.729028320312523
2006,1,9,13,0,73,803,5.932855224609398
2006,1,9,13,30,157,89,5.845086669921898
2006,1,9,14,0,65,748,5.757287597656273
2006,1,9,14,30,59,701,5.354425048828148
2006,1,9,15,0,49,637,4.951531982421898
2006,1,9,15,30,34,571,4.583306884765648
2006,1,9,16,0,30,411,4.215051269531273
2006,1,9,16,30,0,0,4.068383789062523
2006,1,9,17,0,0,0,3.9217163085937727
2006,1,9,17,30,0,0,3.8925415039062727
2006,1,9,18,0,0,0,3.8633361816406477
2006,1,9,18,30,0,0,3.8846679687500227
2006,1,9,19,0,0,0,3.9060302734375227
