Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2004,1,1,0,0,0,0,3.3037963867187727
2004,1,1,0,30,0,0,3.2685180664062727
2004,1,1,1,0,0,0,3.2332092285156477
2004,1,1,1,30,0,0,3.0537353515625227
2004,1,1,2,0,0,0,2.8742614746093977
2004,1,1,2,30,0,0,2.5881591796875227
2004,1,1,3,0,0,0,2.3020568847656477
2004,1,1,3,30,0,0,1.9820800781250227
2004,1,1,4,0,0,0,1.6621032714843977
2004,1,1,4,30,0,0,1.3911987304687727
2004,1,1,5,0,0,0,1.1202941894531477
2004,1,1,5,30,0,0,0.9225402832031477
2004,1,1,6,0,0,0,0.7247863769531477
2004,1,1,6,30,0,0,0.7074218750000227
2004,1,1,7,0,0,0,0.6900573730468977
2004,1,1,7,30,8,9,1.3398681640625227
2004,1,1,8,0,36,60,1.9896789550781477
2004,1,1,8,30,49,565,2.7759948730468977
2004,1,1,9,0,89,252,3.5623107910156477
2004,1,1,9,30,121,116,4.001794433593773
2004,1,1,10,0,131,300,4.441278076171898
2004,1,1,10,30,72,820,4.731469726562523
2004,1,1,11,0,74,840,5.021661376953148
2004,1,1,11,30,75,849,5.214288330078148
2004,1,1,12,0,75,851,5.406915283203148
2004,1,1,12,30,166,265,5.444207763671898
2004,1,1,13,0,71,829,5.481500244140648
2004,1,1,13,30,68,805,5.283990478515648
2004,1,1,14,0,63,769,5.086450195312523
2004,1,1,14,30,55,720,4.480676269531273
2004,1,1,15,0,45,654,3.8748718261718977
2004,1,1,15,30,39,508,2.9627319335937727
2004,1,1,16,0,0,0,2.0505920410156477
2004,1,1,16,30,0,0,1.6600585937500227
2004,1,1,17,0,0,0,1.2695251464843977
2004,1,1,17,30,0,0,1.0478454589843977
2004,1,1,18,0,0,0,0.8261962890625227
2004,1,1,18,30,0,0,0.7142883300781477
2004,1,1,19,0,0,0,0.6024108886718977
2004,1,1,19,30,0,0,0.47493896484377274
2004,1,1,20,0,0,0,0.34746704101564774
2004,1,1,20,30,0,0,0.17177734375002274
2004,1,1,21,0,0,0,-0.003912353515602263
2004,1,1,21,30,0,0,-0.18384399414060226
2004,1,1,22,0,0,0,-0.36374511718747726
2004,1,1,22,30,0,0,-0.6069702148437273
2004,1,1,23,0,0,0,-0.8501647949218523
2004,1,1,23,30,0,0,-1.2602600097656023
2004,1,2,0,0,0,0,-1.6703552246093523
2004,1,2,0,30,0,0,-1.8160156249999773
2004,1,2,1,0,0,0,-1.9617065429687273
2004,1,2,1,30,0,0,-1.7349304199218523
2004,1,2,2,0,0,0,-1.5081237792968523
2004,1,2,2,30,0,0,-1.2613891601562273
2004,1,2,3,0,0,0,-1.0146545410156023
2004,1,2,3,30,0,0,-0.9027465820312273
2004,1,2,4,0,0,0,-0.7908081054687273
2004,1,2,4,30,0,0,-0.7670043945312273
2004,1,2,5,0,0,0,-0.7431701660156023
2004,1,2,5,30,0,0,-0.6212524414062273
2004,1,2,6,0,0,0,-0.49930419921872726
2004,1,2,6,30,0,0,-0.29346313476560226
2004,1,2,7,0,0,0,-0.08762207031247726
2004,1,2,7,30,1,0,0.27755126953127274
2004,1,2,8,0,7,0,0.6427551269531477
2004,1,2,8,30,13,0,0.6963134765625227
2004,1,2,9,0,10,0,0.7498718261718977
2004,1,2,9,30,19,0,1.1604858398437727
2004,1,2,10,0,42,0,1.5710998535156477
2004,1,2,10,30,122,0,2.0016418457031477
2004,1,2,11,0,26,0,2.4322143554687727
2004,1,2,11,30,27,0,2.8250366210937727
2004,1,2,12,0,38,0,3.2178588867187727
2004,1,2,12,30,37,0,3.3525024414062727
2004,1,2,13,0,25,0,3.4871459960937727
2004,1,2,13,30,84,0,3.4472900390625227
2004,1,2,14,0,11,0,3.4074340820312727
2004,1,2,14,30,55,692,2.9264160156250227
2004,1,2,15,0,45,626,2.4453979492187727
2004,1,2,15,30,26,584,1.7400756835937727
2004,1,2,16,0,0,0,1.0347229003906477
2004,1,2,16,30,0,0,1.0040527343750227
2004,1,2,17,0,0,0,0.9733825683593977
2004,1,2,17,30,0,0,0.9565979003906477
2004,1,2,18,0,0,0,0.9397827148437727
2004,1,2,18,30,0,0,1.1354919433593977
2004,1,2,19,0,0,0,1.3312011718750227
2004,1,2,19,30,0,0,1.6046691894531477
2004,1,2,20,0,0,0,1.8781372070312727
2004,1,2,20,30,0,0,1.9695373535156477
2004,1,2,21,0,0,0,2.0609375000000227
2004,1,2,21,30,0,0,2.0755859375000227
2004,1,2,22,0,0,0,2.0902038574218977
2004,1,2,22,30,0,0,2.1012512207031477
2004,1,2,23,0,0,0,2.1122985839843977
2004,1,2,23,30,0,0,2.1440673828125227
2004,1,3,0,0,0,0,2.1758666992187727
2004,1,3,0,30,0,0,2.2044616699218977
2004,1,3,1,0,0,0,2.2330566406250227
2004,1,3,1,30,0,0,2.2496887207031477
2004,1,3,2,0,0,0,2.2662902832031477
2004,1,3,2,30,0,0,2.2960449218750227
2004,1,3,3,0,0,0,2.3258300781250227
2004,1,3,3,30,0,0,2.3321777343750227
