Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2009,1,1,0,0,0,0,-13.736914062499977
2009,1,1,0,30,0,0,-13.826727294921852
2009,1,1,1,0,0,0,-13.916571044921852
2009,1,1,1,30,0,0,-14.024603271484352
2009,1,1,2,0,0,0,-14.132604980468727
2009,1,1,2,30,0,0,-14.241888427734352
2009,1,1,3,0,0,0,-14.351171874999977
2009,1,1,3,30,0,0,-14.426458740234352
2009,1,1,4,0,0,0,-14.501715087890602
2009,1,1,4,30,0,0,-14.512915039062477
2009,1,1,5,0,0,0,-14.524114990234352
2009,1,1,5,30,0,0,-14.539984130859352
2009,1,1,6,0,0,0,-14.555883789062477
2009,1,1,6,30,0,0,-14.511663818359352
2009,1,1,7,0,0,0,-14.467443847656227
2009,1,1,7,30,12,147,-14.156561279296852
2009,1,1,8,0,39,411,-13.845678710937477
2009,1,1,8,30,51,607,-13.540258789062477
2009,1,1,9,0,60,718,-13.234838867187477
2009,1,1,9,30,67,789,-12.629064941406227
2009,1,1,10,0,71,836,-12.023321533203102
2009,1,1,10,30,75,868,-11.386602783203102
2009,1,1,11,0,77,888,-10.749884033203102
2009,1,1,11,30,78,899,-10.183142089843727
2009,1,1,12,0,78,901,-9.616400146484352
2009,1,1,12,30,77,895,-9.150030517578102
2009,1,1,13,0,74,881,-8.683691406249977
2009,1,1,13,30,70,857,-8.440771484374977
2009,1,1,14,0,65,822,-8.197821044921852
2009,1,1,14,30,58,774,-8.264990234374977
2009,1,1,15,0,47,712,-8.332159423828102
2009,1,1,15,30,26,689,-8.623327636718727
2009,1,1,16,0,0,0,-8.914495849609352
2009,1,1,16,30,0,0,-9.051306152343727
2009,1,1,17,0,0,0,-9.188116455078102
2009,1,1,17,30,0,0,-9.335516357421852
2009,1,1,18,0,0,0,-9.482916259765602
2009,1,1,18,30,0,0,-9.622015380859352
2009,1,1,19,0,0,0,-9.761145019531227
2009,1,1,19,30,0,0,-9.876806640624977
2009,1,1,20,0,0,0,-9.992498779296852
2009,1,1,20,30,0,0,-10.077642822265602
2009,1,1,21,0,0,0,-10.162756347656227
2009,1,1,21,30,0,0,-10.182745361328102
2009,1,1,22,0,0,0,-10.202703857421852
2009,1,1,22,30,0,0,-10.148596191406227
2009,1,1,23,0,0,0,-10.094519042968727
2009,1,1,23,30,0,0,-9.977239990234352
2009,1,2,0,0,0,0,-9.859960937499977
2009,1,2,0,30,0,0,-9.702886962890602
2009,1,2,1,0,0,0,-9.545812988281227
2009,1,2,1,30,0,0,-9.393164062499977
2009,1,2,2,0,0,0,-9.240484619140602
2009,1,2,2,30,0,0,-9.124456787109352
2009,1,2,3,0,0,0,-9.008428955078102
2009,1,2,3,30,0,0,-8.880682373046852
2009,1,2,4,0,0,0,-8.752905273437477
2009,1,2,4,30,0,0,-8.582891845703102
2009,1,2,5,0,0,0,-8.412847900390602
2009,1,2,5,30,0,0,-8.257147216796852
2009,1,2,6,0,0,0,-8.101477050781227
2009,1,2,6,30,0,0,-7.950537109374977
2009,1,2,7,0,0,0,-7.799627685546852
2009,1,2,7,30,4,0,-7.362921142578102
2009,1,2,8,0,23,0,-6.926214599609352
2009,1,2,8,30,56,0,-6.217199707031227
2009,1,2,9,0,94,68,-5.508184814453102
2009,1,2,9,30,113,28,-4.499822998046852
2009,1,2,10,0,114,0,-3.4914916992187273
2009,1,2,10,30,162,152,-2.5441345214843523
2009,1,2,11,0,66,0,-1.5967773437499773
2009,1,2,11,30,68,0,-0.8872741699218523
2009,1,2,12,0,176,249,-0.17777099609372726
2009,1,2,12,30,131,0,-0.04855957031247726
2009,1,2,13,0,154,33,0.08065185546877274
2009,1,2,13,30,148,80,0.025537109375022737
2009,1,2,14,0,126,55,-0.029608154296852263
2009,1,2,14,30,104,101,-0.23874511718747726
2009,1,2,15,0,74,8,-0.44788208007810226
2009,1,2,15,30,45,0,-0.7254394531249773
2009,1,2,16,0,0,0,-1.0029968261718523
2009,1,2,16,30,0,0,-1.2338012695312273
2009,1,2,17,0,0,0,-1.4646362304687273
2009,1,2,17,30,0,0,-1.6554626464843523
2009,1,2,18,0,0,0,-1.8463195800781023
2009,1,2,18,30,0,0,-1.9984191894531023
2009,1,2,19,0,0,0,-2.1504882812499773
2009,1,2,19,30,0,0,-2.2682250976562273
2009,1,2,20,0,0,0,-2.3859313964843523
2009,1,2,20,30,0,0,-2.5911315917968523
2009,1,2,21,0,0,0,-2.7963012695312273
2009,1,2,21,30,0,0,-2.9592041015624773
2009,1,2,22,0,0,0,-3.1221069335937273
2009,1,2,22,30,0,0,-3.1231445312499773
2009,1,2,23,0,0,0,-3.1242126464843523
2009,1,2,23,30,0,0,-3.0153869628906023
2009,1,3,0,0,0,0,-2.9065917968749773
2009,1,3,0,30,0,0,-2.7701171874999773
2009,1,3,1,0,0,0,-2.6336425781249773
2009,1,3,1,30,0,0,-2.4773315429687273
2009,1,3,2,0,0,0,-2.3210205078124773
2009,1,3,2,30,0,0,-2.1386474609374773
2009,1,3,3,0,0,0,-1.9562744140624773
2009,1,3,3,30,0,0,-1.8565734863281023
