Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2002,1,1,0,0,0,0,-4.606695556640602
2002,1,1,0,30,0,0,-4.766882324218727
2002,1,1,1,0,0,0,-4.927038574218727
2002,1,1,1,30,0,0,-5.085455322265602
2002,1,1,2,0,0,0,-5.243841552734352
2002,1,1,2,30,0,0,-5.393408203124977
2002,1,1,3,0,0,0,-5.542974853515602
2002,1,1,3,30,0,0,-5.689306640624977
2002,1,1,4,0,0,0,-5.835638427734352
2002,1,1,4,30,0,0,-5.945959472656227
2002,1,1,5,0,0,0,-6.056249999999977
2002,1,1,5,30,0,0,-6.155401611328102
2002,1,1,6,0,0,0,-6.254583740234352
2002,1,1,6,30,0,0,-6.180578613281227
2002,1,1,7,0,0,0,-6.106573486328102
2002,1,1,7,30,12,137,-5.333807373046852
2002,1,1,8,0,38,390,-4.561041259765602
2002,1,1,8,30,51,581,-3.5043395996093523
2002,1,1,9,0,59,690,-2.4476379394531023
2002,1,1,9,30,66,760,-1.6134399414062273
2002,1,1,10,0,70,806,-0.7792724609374773
2002,1,1,10,30,74,837,-0.25296630859372726
2002,1,1,11,0,76,857,0.27330932617189774
2002,1,1,11,30,77,868,0.5588623046875227
2002,1,1,12,0,77,871,0.8444152832031477
