Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
1998,1,1,0,0,0,0,-12.565863037109352
1998,1,1,0,30,0,0,-12.813360595703102
1998,1,1,1,0,0,0,-13.060858154296852
1998,1,1,1,30,0,0,-13.315466308593727
1998,1,1,2,0,0,0,-13.570074462890602
1998,1,1,2,30,0,0,-13.874731445312477
1998,1,1,3,0,0,0,-14.179388427734352
1998,1,1,3,30,0,0,-14.445928955078102
1998,1,1,4,0,0,0,-14.712469482421852
1998,1,1,4,30,0,0,-14.914160156249977
1998,1,1,5,0,0,0,-15.115850830078102
1998,1,1,5,30,0,0,-15.217199707031227
1998,1,1,6,0,0,0,-15.318579101562477
1998,1,1,6,30,0,0,-15.296636962890602
1998,1,1,7,0,0,0,-15.274664306640602
1998,1,1,7,30,12,148,-14.762091064453102
1998,1,1,8,0,39,412,-14.249487304687477
1998,1,1,8,30,52,607,-13.405126953124977
1998,1,1,9,0,60,717,-12.560797119140602
1998,1,1,9,30,67,786,-11.600653076171852
1998,1,1,10,0,71,832,-10.640509033203102
1998,1,1,10,30,75,862,-9.743475341796852
1998,1,1,11,0,77,881,-8.846441650390602
1998,1,1,11,30,78,890,-8.135260009765602
1998,1,1,12,0,78,890,-7.424078369140602
1998,1,1,12,30,76,883,-6.972662353515602
1998,1,1,13,0,74,867,-6.521246337890602
1998,1,1,13,30,126,366,-6.329809570312477
1998,1,1,14,0,127,130,-6.138372802734352
1998,1,1,14,30,68,510,-6.230169677734352
1998,1,1,15,0,72,192,-6.321966552734352
1998,1,1,15,30,47,146,-6.385748291015602
1998,1,1,16,0,0,0,-6.449530029296852
1998,1,1,16,30,0,0,-6.361853027343727
1998,1,1,17,0,0,0,-6.274176025390602
1998,1,1,17,30,0,0,-6.176580810546852
1998,1,1,18,0,0,0,-6.078985595703102
1998,1,1,18,30,0,0,-5.906683349609352
1998,1,1,19,0,0,0,-5.734411621093727
1998,1,1,19,30,0,0,-5.373754882812477
1998,1,1,20,0,0,0,-5.013098144531227
1998,1,1,20,30,0,0,-4.554968261718727
1998,1,1,21,0,0,0,-4.096868896484352
1998,1,1,21,30,0,0,-3.6673950195312273
1998,1,1,22,0,0,0,-3.2379516601562273
1998,1,1,22,30,0,0,-2.9472106933593523
1998,1,1,23,0,0,0,-2.6564697265624773
1998,1,1,23,30,0,0,-2.4830688476562273
1998,1,2,0,0,0,0,-2.3096374511718523
1998,1,2,0,30,0,0,-2.1675781249999773
1998,1,2,1,0,0,0,-2.0254882812499773
