Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,1321407,-,-,-,42.25,-71.22,-5,63,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2012,1,1,0,0,0,0,2.0600830078125227
2012,1,1,0,30,0,0,2.0907226562500227
2012,1,1,1,0,0,0,2.1213623046875227
2012,1,1,1,30,0,0,2.1321655273437727
2012,1,1,2,0,0,0,2.1429687500000227
2012,1,1,2,30,0,0,2.1335998535156477
2012,1,1,3,0,0,0,2.1242004394531477
2012,1,1,3,30,0,0,2.1410461425781477
2012,1,1,4,0,0,0,2.1578918457031477
2012,1,1,4,30,0,0,2.1739746093750227
2012,1,1,5,0,0,0,2.1900573730468977
2012,1,1,5,30,0,0,2.1727539062500227
2012,1,1,6,0,0,0,2.1554504394531477
2012,1,1,6,30,0,0,2.1482788085937727
2012,1,1,7,0,0,0,2.1411071777343977
2012,1,1,7,30,11,129,2.2907653808593977
2012,1,1,8,0,37,371,2.4403930664062727
2012,1,1,8,30,49,555,2.7115417480468977
2012,1,1,9,0,57,661,2.9826599121093977
2012,1,1,9,30,63,729,3.3893676757812727
2012,1,1,10,0,68,774,3.7960449218750227
2012,1,1,10,30,71,804,4.177331542968773
2012,1,1,11,0,73,823,4.558618164062523
2012,1,1,11,30,74,832,4.973413085937523
2012,1,1,12,0,74,833,5.388238525390648
2012,1,1,12,30,141,431,5.885186767578148
2012,1,1,13,0,70,812,6.382135009765648
2012,1,1,13,30,67,788,6.624688720703148
2012,1,1,14,0,62,752,6.867272949218773
2012,1,1,14,30,55,701,6.639855957031273
2012,1,1,15,0,44,634,6.412408447265648
2012,1,1,15,30,38,487,6.114160156250023
2012,1,1,16,0,0,0,5.815881347656273
2012,1,1,16,30,0,0,5.922052001953148
2012,1,1,17,0,0,0,6.028222656250023
2012,1,1,17,30,0,0,6.152825927734398
2012,1,1,18,0,0,0,6.277429199218773
